"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry.x","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","PGes","PTrdTri","PApr","PFawn","PFstMon","PSept","PLac","ranch","MassKg"
9687,"9688","Capture",10,30,2022,"SAV","N","NO","M",1.5,1.5,76,"c(523357.4517",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",34.472992
9691,"9692","Capture",10,30,2022,"SAV","N","NO","F",1.5,1.5,87,"c(523708.1538",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",39.462504
9695,"9696","Capture",10,30,2022,"SAV","N","NO","F",1.5,1.5,75,"c(523586.59",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",34.0194
9697,"9698","Capture",10,30,2022,"SAV","N","NO","M",1.5,1.5,77,"c(523461.6385",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",34.926584
9738,"9740","Capture",10,30,2022,"SAV","N","NO","M",1.5,1.5,70,"c(523176.5772",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",31.75144
9750,"9749","Capture",10,30,2022,"SAV","N","NO","F",1.5,1.5,80,"c(525317.1269",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",36.28736
9859,"9860","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,97,"c(525090.9685",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",43.998424
9865,"9866","Capture",11,14,2021,"SAV","N","NO","F",1.5,1.5,86,"c(524741.3712",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",39.008912
9867,"9868","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,96,"c(525582.0978",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",43.544832
9903,"9904","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,99,"c(527602.4888",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,332.792411213275,286.230303262826,46.562107950449,235.501567725558,183.878161724191,138.786846423289,349.900610087672,"SAV-N",44.905608
9905,"9906","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,68,"c(527662.9194",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,332.792411213275,286.230303262826,46.562107950449,235.501567725558,183.878161724191,138.786846423289,349.900610087672,"SAV-N",30.844256
9923,"9924","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,91,"c(527372.389",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,332.792411213275,286.230303262826,46.562107950449,235.501567725558,183.878161724191,138.786846423289,349.900610087672,"SAV-N",41.276872
9936,"9938","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,87.5,"c(528000.8949",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,332.792411213275,286.230303262826,46.562107950449,235.501567725558,183.878161724191,138.786846423289,349.900610087672,"SAV-N",39.6893
9944,"9945","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,97,"c(527995.5388",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,332.792411213275,286.230303262826,46.562107950449,235.501567725558,183.878161724191,138.786846423289,349.900610087672,"SAV-N",43.998424
9967,"9968","Capture",10,29,2022,"SAV","N","NO","M",1.5,1.5,73,"c(520011.737",203.760182533873,137.513967391563,66.1500646471977,95.7320038522566,10.8193562063388,70.586718475446,201.814448137425,322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,"SAV-N",33.112216
9984,"9985","Capture",11,6,2021,"SAV","W","NO","M",1.5,1.5,58,"c(513539",337.482723964553,300.470816595655,18.1923740208149,165.096806307673,44.3898585885764,14.2702643569792,66.1813226182131,431.805044782348,342.400543523021,89.4045012593269,200.71279213205,126.525928910822,129.671614628285,285.846290232614,"SAV-N",26.308336
10003,"10004","Capture",11,6,2021,"SAV","W","NO","M",1.5,1.5,100,"c(513809",338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,406.161137850955,338.213486723602,67.9476511273533,200.168221609667,142.831279853359,133.503157705069,296.052268963307,"SAV-N",45.3592
10005,"10006","Capture",11,6,2021,"SAV","W","NO","F",1.5,1.5,78,"c(513719",338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,406.161137850955,338.213486723602,67.9476511273533,200.168221609667,142.831279853359,133.503157705069,296.052268963307,"SAV-N",35.380176
10045,"10046","Capture",10,29,2022,"SAV","N","NO","F",1.5,1.5,73.5,"c(520883.5235",203.760182533873,137.513967391563,66.1500646471977,95.7320038522566,10.8193562063388,70.586718475446,201.814448137425,322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,"SAV-N",33.339012
10055,"10056","Capture",11,4,2022,"SAV","S","NO","M",1.5,1.5,84,"c(525403.1092",254.572481361189,171.306014877715,83.2664664834738,126.663830612117,17.3125231073355,170.113290813111,309.073999847402,349.481209562859,331.546297282912,6.00957022677175,174.842978929402,49.0007982889656,15.9637524057179,74.1133417053652,"SAV-S",38.101728
10073,"10075","Capture",11,4,2022,"SAV","S","NO","M",1.5,1.5,82,"c(522495.1853",238.804229665081,164.728483456652,74.0757462084293,94.6773037395469,15.5235954571545,170.874167438596,300.337972947586,340.708856584737,322.551260052016,7.53437628271058,162.924225617171,40.0300294069748,16.1803139336407,63.0422798983345,"SAV-S",37.194544
10088,"10087","Capture",11,5,2022,"SAV","E","NO","F",1.5,1.5,83,"c(527518.6044",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,399.543847399298,384.751097732922,10.630939804716,152.88851750805,30.8034651279449,16.9761825319147,56.4470113510033,"SAV-N",37.648136
10096,"10097","Capture",11,5,2022,"SAV","E","NO","M",1.5,1.5,83,"c(526574.575",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,399.543847399298,384.751097732922,10.630939804716,152.88851750805,30.8034651279449,16.9761825319147,56.4470113510033,"SAV-N",37.648136
10103,"10104","Capture",11,14,2021,"SAV","N","NO","M",1.5,1.5,84,"c(524899.1806",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",38.101728
10114,"10115","Capture",11,4,2022,"SAV","S","NO","M",1.5,1.5,86,"c(520336.9359",241.440985397435,170.927446175366,70.513539222069,87.7979504577816,21.1399896964431,123.342074435787,256.979612946628,329.923804964521,313.480403866269,9.45947921276092,156.434442825266,34.8676747530699,16.9099209304987,58.0118099838583,"SAV-S",39.008912
10116,"10117","Capture",11,4,2022,"SAV","S","NO","F",1.5,1.5,74,"c(520661.5762",241.440985397435,170.927446175366,70.513539222069,87.7979504577816,21.1399896964431,123.342074435787,256.979612946628,329.923804964521,313.480403866269,9.45947921276092,156.434442825266,34.8676747530699,16.9099209304987,58.0118099838583,"SAV-S",33.565808
10147,"10148","Capture",11,5,2022,"SAV","E","NO","F",1.5,1.5,76,"c(525663.3675",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,340.126047991216,324.377987622283,11.0357127422467,143.367271869443,31.6846553087235,16.7457014592364,55.107237135735,"SAV-N",34.472992
10276,"10277","Capture",11,13,2021,"SAV","N","NO","F",1.5,1.5,82,"c(520291.6235",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",37.194544
10278,"10279","Capture",11,13,2021,"SAV","N","NO","M",1.5,1.5,71,"c(520377.4738",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",32.205032
10305,"10306","Capture",11,13,2021,"SAV","N","NO","M",1.5,1.5,78,"c(521447.0204",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",35.380176
10311,"10312","Capture",11,13,2021,"SAV","N","NO","M",1.5,1.5,83,"c(521432.843",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",37.648136
10328,"10329","Capture",11,13,2021,"SAV","N","NO","M",1.5,1.5,75.5,"c(520931.2748",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",34.246196
10333,"10332","Capture",11,13,2021,"SAV","N","NO","F",1.5,1.5,62,"c(521991.8022",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",28.122704
10861,"10862","Capture",11,12,2022,"SAV","C","NO","F",1.5,1.5,88,"c(519445.0723",210.198676119908,156.947900730535,53.2507753893733,79.1760858986526,9.21252632141113,63.2933533675968,184.23432427831,319.811757557094,284.678299002349,10.0853022933006,138.741234688554,35.2442251802422,15.5600503440946,55.8926409897395,"SAV-N",39.916096
10867,"10868","Capture",11,12,2022,"SAV","C","NO","M",1.5,1.5,92,"c(518913.4018",210.198676119908,156.947900730535,53.2507753893733,79.1760858986526,9.21252632141113,63.2933533675968,184.23432427831,319.811757557094,284.678299002349,10.0853022933006,138.741234688554,35.2442251802422,15.5600503440946,55.8926409897395,"SAV-N",41.730464
10869,"10870","Capture",11,12,2022,"SAV","C","NO","M",1.5,1.5,79,"c(519593.6754",214.681310400643,153.276496880382,61.4048135202611,97.6005709899982,10.2614932596407,73.1520785186149,208.43442452982,320.650556409266,292.938164853957,9.44238060712814,139.192169423448,35.7699364873115,16.3406329154968,58.1264132636133,"SAV-N",35.833768
10871,"10872","Capture",11,12,2022,"SAV","C","NO","F",1.5,1.5,86,"c(519092.5997",210.198676119908,156.947900730535,53.2507753893733,79.1760858986526,9.21252632141113,63.2933533675968,184.23432427831,319.811757557094,284.678299002349,10.0853022933006,138.741234688554,35.2442251802422,15.5600503440946,55.8926409897395,"SAV-N",39.008912
10886,"10887","Capture",11,12,2022,"SAV","C","NO","M",1.5,1.5,91,"c(519690.0147",230.642435675486,164.871229542419,65.7712061330676,92.834219611359,15.5720164953891,90.9115379143332,230.979084299783,315.011859777384,296.989060628228,9.38178719580174,139.2252530111,31.6741167083383,16.6784715019167,54.1366057218111,"SAV-N",41.276872
10896,"10897","Capture",11,12,2022,"SAV","C","NO","M",1.5,1.5,82.5,"c(519380.3769",217.849850364582,163.744918572338,54.1049317922443,83.2689697198802,13.9671213880647,80.9599587917328,209.607530360343,317.445191716543,294.716828664532,7.41689445078373,131.789387795492,25.1806251086527,16.5950613152236,47.0553740240866,"SAV-N",37.42134
10898,"10899","Capture",11,12,2022,"SAV","C","NO","F",1.5,1.5,78,"c(519071.7873",217.849850364582,163.744918572338,54.1049317922443,83.2689697198802,13.9671213880647,80.9599587917328,209.607530360343,317.445191716543,294.716828664532,7.41689445078373,131.789387795492,25.1806251086527,16.5950613152236,47.0553740240866,"SAV-N",35.380176
10920,"10921","Capture",11,12,2022,"SAV","C","NO","M",1.5,1.5,90,"c(519713.3127",230.642435675486,164.871229542419,65.7712061330676,92.834219611359,15.5720164953891,90.9115379143332,230.979084299783,315.011859777384,296.989060628228,9.38178719580174,139.2252530111,31.6741167083383,16.6784715019167,54.1366057218111,"SAV-N",40.82328
10949,"10948","Capture",11,12,2022,"SAV","C","NO","F",1.5,1.5,76.5,"c(520385.5112",241.440985397435,170.927446175366,70.513539222069,87.7979504577816,21.1399896964431,123.342074435787,256.979612946628,329.923804964521,313.480403866269,9.45947921276092,156.434442825266,34.8676747530699,16.9099209304987,58.0118099838583,"SAV-N",34.699788
11262,"11263","Capture",11,13,2022,"SAV","W","NO","F",1.5,1.5,77.5,"c(513784.0713",205.069422710353,155.492406788646,49.5770159217064,62.1728561927593,6.87169010034996,56.6850700960495,164.091783397656,338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,"SAV-N",35.15338
11270,"11271","Capture",11,13,2022,"SAV","W","NO","F",1.5,1.5,88,"c(514928.196",221.222583179828,164.341109249741,56.8459814055823,56.0818932646361,6.57138287017006,53.6644307132811,158.860407038795,337.482723964553,300.470816595655,18.1923740208149,165.096806307673,44.3898585885764,14.2702643569792,66.1813226182131,"SAV-N",39.916096
11301,"11302","Capture",11,13,2022,"SAV","W","NO","F",1.5,1.5,81,"c(513095.2591",205.069422710353,155.492406788646,49.5770159217064,62.1728561927593,6.87169010034996,56.6850700960495,164.091783397656,338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,"SAV-N",36.740952
11339,"11340","Capture",11,13,2022,"SAV","W","NO","M",1.5,1.5,85,"c(511528.6831",201.708952361485,151.602573458106,50.1063789033797,47.899780280306,4.68922355771065,54.9501772429794,151.806292866706,354.471568794688,316.896148981294,14.2726110517979,148.205937584629,31.7753093242645,13.467366971774,52.0985473650508,"SAV-N",38.55532
11383,"11384","Capture",11,5,2022,"SAV","E","NO","M",1.5,1.5,77,"c(526065.2361",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,340.126047991216,324.377987622283,11.0357127422467,143.367271869443,31.6846553087235,16.7457014592364,55.107237135735,"SAV-N",34.926584
11385,"11386","Capture",11,5,2022,"SAV","E","NO","M",1.5,1.5,81,"c(526382.9241",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,340.126047991216,324.377987622283,11.0357127422467,143.367271869443,31.6846553087235,16.7457014592364,55.107237135735,"SAV-N",36.740952
11395,"11396","Capture",11,5,2022,"SAV","E","NO","F",1.5,1.5,87,"c(528067.4909",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,399.543847399298,384.751097732922,10.630939804716,152.88851750805,30.8034651279449,16.9761825319147,56.4470113510033,"SAV-N",39.462504
11413,"11414","Capture",11,5,2022,"SAV","E","NO","M",1.5,1.5,79,"c(528742.3985",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,399.543847399298,384.751097732922,10.630939804716,152.88851750805,30.8034651279449,16.9761825319147,56.4470113510033,"SAV-N",35.833768
87,"88","Capture",10,25,2011,"SR",NA,"NO","M",1.5,1.5,79,"c(616647.8075",92.9324784263445,92.9324784263445,0,56.3573176752252,2.42545141838491,20.4960510879755,45.4012951913755,411.514953492209,300.069201320409,111.445752171799,227.923258999071,17.2456797153573,267.987556006818,293.412760342704,"SR",35.833768
