"LeftTag","RightTag","DataType","Month","Day","Year","Ranch","Part","Recapture","Sex","EstAge","KnownAgeAdj","AdjWt","geometry","Ges","TrdTri","Apr","Fawn","FstMon","Sept","Lac","ranch","MassKg"
8280,"8281","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,40,"c(520866.6489",386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",18.14368
8284,"8285","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,30,"c(520500.6932",386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",13.60776
8330,"8329","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,54,"c(521773.2236",386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",24.493968
8337,"8338","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,54,"c(521311.0642",386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",24.493968
9051,"9052","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,33,"c(514554.2965",406.161137850955,338.213486723602,67.9476511273533,200.168221609667,142.831279853359,133.503157705069,296.052268963307,"SAV-N",14.968536
9061,"9062","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,44,"c(514523.801",406.161137850955,338.213486723602,67.9476511273533,200.168221609667,142.831279853359,133.503157705069,296.052268963307,"SAV-N",19.958048
9065,"9066","Capture",11,15,2020,"SAV","N","NO","F",0.5,0.5,38.565,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",17.49277548
9067,"9068","Capture",11,15,2020,"SAV","N","NO","M",0.5,0.5,45.195,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",20.50009044
9069,"9070","Capture",11,15,2020,"SAV","N","NO","M",0.5,0.5,49.824,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",22.599767808
9071,"9072","Capture",11,15,2020,"SAV","N","NO","F",0.5,0.5,36.376,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",16.499862592
9073,"9074","Capture",11,15,2020,"SAV","N","NO","M",0.5,0.5,45.163,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",20.485575496
9080,"9081","Capture",11,15,2020,"SAV","W","NO","M",0.5,0.5,53,"c(512584.5002",449.445385693223,354.507224241621,94.9381614516024,215.027890721103,130.510111598065,111.27325024968,280.681481289445,"SAV-N",24.040376
9084,"9085","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,42,"c(512584.6985",449.445385693223,354.507224241621,94.9381614516024,215.027890721103,130.510111598065,111.27325024968,280.681481289445,"SAV-N",19.050864
9103,"9104","Capture",11,15,2020,"SAV","W","NO","M",0.5,0.5,49.5,"c(510143.352",414.897579986195,346.971328388492,67.9262515977025,215.340958736836,157.413545899093,111.880319930613,290.908657731488,"SAV-N",22.452804
9123,"9124","Capture",11,15,2020,"SAV","W","NO","M",0.5,0.5,47,"c(509909.077",414.897579986195,346.971328388492,67.9262515977025,215.340958736836,157.413545899093,111.880319930613,290.908657731488,"SAV-N",21.318824
9130,"9131","Capture",11,15,2020,"SAV","W","NO","M",0.5,0.5,50,"c(511162.0355",449.445385693223,354.507224241621,94.9381614516024,215.027890721103,130.510111598065,111.27325024968,280.681481289445,"SAV-N",22.6796
9139,"9140","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,48,"c(516524.7776",410.165588800795,339.903997217305,70.2615915834903,200.297510042787,134.185123771429,146.132258120924,297.312937159091,"SAV-N",21.772416
9145,"9146","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,49,"c(511255.6373",449.445385693223,354.507224241621,94.9381614516024,215.027890721103,130.510111598065,111.27325024968,280.681481289445,"SAV-N",22.226008
9149,"9150","Capture",11,15,2020,"SAV","W","NO","F",0.5,0.5,48,"c(511615.2704",449.445385693223,354.507224241621,94.9381614516024,215.027890721103,130.510111598065,111.27325024968,280.681481289445,"SAV-N",21.772416
9201,"9202","Capture",11,15,2020,"SAV","N","NO","M",0.5,0.5,55.556,"c(523173.3159",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",25.199757152
9286,"9287","Capture",11,14,2020,"SAV","S","NO","F",0.5,0.5,56,"c(520288.2557",408.880418277113,357.287719166605,51.592699110508,262.498474273831,182.907420996577,137.784231049329,342.807996616088,"SAV-S",25.401152
9292,"9293","Capture",11,14,2020,"SAV","S","NO","F",0.5,0.5,48,"c(520363.7384",408.880418277113,357.287719166605,51.592699110508,262.498474273831,182.907420996577,137.784231049329,342.807996616088,"SAV-S",21.772416
9315,"9316","Capture",11,14,2020,"SAV","S","NO","M",0.5,0.5,48,"c(521181.3584",408.880418277113,357.287719166605,51.592699110508,262.498474273831,182.907420996577,137.784231049329,342.807996616088,"SAV-S",21.772416
9326,"9327","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,59,"c(521700.7271",386.176234975457,316.126629054546,70.0496059209108,231.914810504764,163.686850003898,109.354417076422,299.257530968724,"SAV-N",26.761928
9328,"9329","Capture",11,7,2020,"SAV","N","NO","M",0.5,0.5,35,"c(524797.6518",367.942173277319,311.057733242691,56.8844400346279,238.457620991976,174.249886679114,119.254168583401,322.685230864999,"SAV-N",15.87572
9354,"9355","Capture",11,8,2020,"SAV","E","NO","M",0.5,0.5,33,"c(527396.0796",410.928945398657,355.767570108874,55.1613752897829,209.451076997328,160.209063722636,138.981551427569,328.058319064847,"SAV-N",14.968536
9390,"9391","Capture",11,8,2020,"SAV","E","NO","F",0.5,0.5,33,"c(527300.0064",410.928945398657,355.767570108874,55.1613752897829,209.451076997328,160.209063722636,138.981551427569,328.058319064847,"SAV-N",14.968536
9411,"9412","Capture",11,8,2020,"SAV","E","NO","F",0.5,0.5,48,"c(527538.5352",410.928945398657,355.767570108874,55.1613752897829,209.451076997328,160.209063722636,138.981551427569,328.058319064847,"SAV-N",21.772416
9415,"9416","Capture",11,8,2020,"SAV","E","NO","F",0.5,0.5,47,"c(526212.3703",432.094591984525,372.253268348053,59.8413236364722,228.202301259153,153.525964066386,139.062853358555,314.779482203405,"SAV-N",21.318824
9441,"9442","Capture",11,14,2020,"SAV","S","NO","F",0.5,0.5,58,"c(525897.049",382.50435511364,320.653077404633,61.8512777090073,275.489990943112,222.612485463731,133.562302298844,392.027337969281,"SAV-S",26.308336
8946,"8947","Capture",10,16,2021,"SAV","E","NO","F",0.5,0.5,24,"c(527432.6556",399.543847399298,384.751097732922,10.630939804716,152.88851750805,30.8034651279449,16.9761825319147,56.4470113510033,"SAV-N",10.886208
8951,"8952","Capture",10,16,2021,"SAV","E","NO","F",0.5,0.5,38,"c(526320.7016",340.126047991216,324.377987622283,11.0357127422467,143.367271869443,31.6846553087235,16.7457014592364,55.107237135735,"SAV-N",17.236496
9015,"9016","Capture",10,17,2021,"SAV","C","NO","F",0.5,0.5,34,"c(520215.4091",315.011859777384,296.989060628228,9.38178719580174,139.2252530111,31.6741167083383,16.6784715019167,54.1366057218111,"SAV-N",15.422128
9170,"9171","Capture",11,6,2021,"SAV","W","NO","F",0.5,0.5,37,"c(510883",350.919166794047,319.401317229494,18.6274763345719,175.876287388615,46.37097382918,13.9509869373578,68.9089790328581,"SAV-N",16.782904
9174,"9175","Capture",11,6,2021,"SAV","W","NO","M",0.5,0.5,34,"c(511843",350.919166794047,319.401317229494,18.6274763345719,175.876287388615,46.37097382918,13.9509869373578,68.9089790328581,"SAV-N",15.422128
9217,"9218","Capture",11,6,2021,"SAV","W","NO","F",0.5,0.5,22,"c(514879",337.482723964553,300.470816595655,18.1923740208149,165.096806307673,44.3898585885764,14.2702643569792,66.1813226182131,"SAV-N",9.979024
9224,"9225","Capture",11,6,2021,"SAV","W","NO","M",0.5,0.5,38,"c(511678",354.471568794688,316.896148981294,14.2726110517979,148.205937584629,31.7753093242645,13.467366971774,52.0985473650508,"SAV-N",17.236496
9230,"9231","Capture",11,6,2021,"SAV","W","NO","F",0.5,0.5,33,"c(509629",354.471568794688,316.896148981294,14.2726110517979,148.205937584629,31.7753093242645,13.467366971774,52.0985473650508,"SAV-N",14.968536
9246,"9245","Capture",11,6,2021,"SAV","W","NO","M",0.5,0.5,48,"c(510660",354.471568794688,316.896148981294,14.2726110517979,148.205937584629,31.7753093242645,13.467366971774,52.0985473650508,"SAV-N",21.772416
9481,"9482","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,41,"c(517891.5156",321.812422584742,292.313775729388,13.6927517652512,153.682244366035,38.8667091727256,17.2891870774329,74.1820978947507,"SAV-N",18.597272
9483,"9484","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,45,"c(518009.8883",321.812422584742,292.313775729388,13.6927517652512,153.682244366035,38.8667091727256,17.2891870774329,74.1820978947507,"SAV-N",20.41164
9510,"9509","Capture",11,7,2021,"SAV","S","NO","F",0.5,0.5,30,"c(525942",349.481209562859,331.546297282912,6.00957022677175,174.842978929402,49.0007982889656,15.9637524057179,74.1133417053652,"SAV-S",13.60776
9545,"9546","Capture",11,13,2021,"SAV","N","NO","M",0.5,0.5,33,"c(518546.3115",321.812422584742,292.313775729388,13.6927517652512,153.682244366035,38.8667091727256,17.2891870774329,74.1820978947507,"SAV-N",14.968536
9853,"9854","Capture",11,14,2021,"SAV","N","NO","F",0.5,0.5,45,"c(524294.9391",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",20.41164
9857,"9858","Capture",11,14,2021,"SAV","N","NO","M",0.5,0.5,52,"c(524484.238",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",23.586784
9861,"9862","Capture",11,14,2021,"SAV","N","NO","M",0.5,0.5,53,"c(525090.9685",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",24.040376
9863,"9864","Capture",11,14,2021,"SAV","N","NO","F",0.5,0.5,31,"c(524686.0552",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",14.061352
9873,"9874","Capture",11,14,2021,"SAV","N","NO","F",0.5,0.5,38,"c(525505.1883",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",17.236496
9934,"9935","Capture",11,14,2021,"SAV","N","NO","F",0.5,0.5,47,"c(527967.5922",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,"SAV-N",21.318824
9946,"9947","Capture",11,14,2021,"SAV","N","NO","M",0.5,0.5,49,"c(527923.753",401.413758911542,368.135954279453,9.5512170981383,126.352829862386,35.219328135252,17.8104499313049,78.7915915022604,"SAV-N",22.226008
9982,"9983","Capture",11,6,2021,"SAV","W","NO","F",0.5,0.5,31,"c(513176",338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,"SAV-N",14.061352
9989,"9988","Capture",11,6,2021,"SAV","W","NO","M",0.5,0.5,26,"c(513525",338.223419760543,299.637014542895,11.4864076972008,145.684428027496,33.7630501551903,14.2464110002038,53.6598382369484,"SAV-N",11.793392
10101,"10102","Capture",11,14,2021,"SAV","N","NO","M",0.5,0.5,37,"c(524888.4152",361.471535537714,324.941398402998,11.1639345418662,126.164767593758,36.3067181727965,16.9749822444282,81.483666297805,"SAV-N",16.782904
10261,"10262","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,46,"c(519657.3834",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,"SAV-N",20.865232
10267,"10268","Capture",11,13,2021,"SAV","N","NO","M",0.5,0.5,37,"c(520017.2085",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,"SAV-N",16.782904
10274,"10275","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,38,"c(520126.5132",334.182603210211,313.578879863024,7.85505936294794,138.209637447813,39.4702040772827,20.2035513157025,91.6405647812353,"SAV-N",17.236496
10286,"10287","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,31,"c(520195.5777",334.182603210211,313.578879863024,7.85505936294794,138.209637447813,39.4702040772827,20.2035513157025,91.6405647812353,"SAV-N",14.061352
10335,"10336","Capture",11,13,2021,"SAV","N","NO","F",0.5,0.5,47,"c(521489.3555",322.581788970681,289.852704369056,11.6439784672111,133.441711333173,34.1369294468313,17.1392655298114,75.0356728413317,"SAV-N",21.318824
9187,"9221","Capture",10,30,2022,"SAV","N","NO","M",0.5,0.5,55,"c(528192.865",148.711385636299,91.933402156923,56.7773914318531,108.127096059267,4.15689948573708,58.1513039945876,199.15336417535,"SAV-N",24.94756
9734,"9735","Capture",10,30,2022,"SAV","N","NO","M",0.5,0.5,33,"c(522648.3952",203.760182533873,137.513967391563,66.1500646471977,95.7320038522566,10.8193562063388,70.586718475446,201.814448137425,"SAV-N",14.968536
9975,NA,"Capture",10,29,2022,"SAV","N","NO","M",0.5,0.5,29,"c(519921.1599",203.760182533873,137.513967391563,66.1500646471977,95.7320038522566,10.8193562063388,70.586718475446,201.814448137425,"SAV-N",13.154168
10029,"10030","Capture",10,29,2022,"SAV","N","NO","M",0.5,0.5,61,"c(519734.1959",203.760182533873,137.513967391563,66.1500646471977,95.7320038522566,10.8193562063388,70.586718475446,201.814448137425,"SAV-N",27.669112
10092,"10093","Capture",11,5,2022,"SAV","E","NO","F",0.5,0.5,64,"c(528281.3507",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,"SAV-N",29.029888
10124,"10125","Capture",11,4,2022,"SAV","S","NO","F",0.5,0.5,41,"c(521234.8725",238.804229665081,164.728483456652,74.0757462084293,94.6773037395469,15.5235954571545,170.874167438596,300.337972947586,"SAV-S",18.597272
10141,"10142","Capture",11,5,2022,"SAV","E","NO","F",0.5,0.5,44,"c(525392.4581",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,"SAV-N",19.958048
10143,"10144","Capture",11,5,2022,"SAV","E","NO","M",0.5,0.5,51,"c(526276.3892",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,"SAV-N",23.133192
10394,NA,"Capture",10,30,2022,"SAV","N","NO","M",0.5,0.5,45,"c(524928.0037",180.8437462281,116.008295758584,64.829484000802,113.362953217336,6.27233706228435,58.081586327462,203.522824431392,"SAV-N",20.41164
10924,"10925","Capture",11,12,2022,"SAV","C","NO","F",0.5,0.5,70,"c(519479.2479",217.849850364582,163.744918572338,54.1049317922443,83.2689697198802,13.9671213880647,80.9599587917328,209.607530360343,"SAV-N",31.75144
10940,"10946","Capture",11,13,2022,"SAV","W","NO","M",0.5,0.5,53,"c(510873.2348",218.668344193545,162.181910924613,56.3791946856654,49.661033835262,4.40202453359962,46.009371993132,150.644893165911,"SAV-N",24.040376
10942,"10943","Capture",11,13,2022,"SAV","W","NO","F",0.5,0.5,67,"c(511174.2996",218.668344193545,162.181910924613,56.3791946856654,49.661033835262,4.40202453359962,46.009371993132,150.644893165911,"SAV-N",30.390664
11253,"11256","Capture",11,13,2022,"SAV","W","NO","F",0.5,0.5,43,"c(514764.591",205.069422710353,155.492406788646,49.5770159217064,62.1728561927593,6.87169010034996,56.6850700960495,164.091783397656,"SAV-N",19.504456
11280,"11286","Capture",11,13,2022,"SAV","W","NO","F",0.5,0.5,69,"c(511501.6555",201.708952361485,151.602573458106,50.1063789033797,47.899780280306,4.68922355771065,54.9501772429794,151.806292866706,"SAV-N",31.297848
11338,NA,"Capture",11,13,2022,"SAV","W","NO","F",0.5,0.5,63,"c(510811.7017",218.668344193545,162.181910924613,56.3791946856654,49.661033835262,4.40202453359962,46.009371993132,150.644893165911,"SAV-N",28.576296
11349,"11350","Capture",11,13,2022,"SAV","W","NO","F",0.5,0.5,58,"c(511726.0651",201.708952361485,151.602573458106,50.1063789033797,47.899780280306,4.68922355771065,54.9501772429794,151.806292866706,"SAV-N",26.308336
11387,"11388","Capture",11,5,2022,"SAV","E","NO","F",0.5,0.5,45,"c(526599.3356",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,"SAV-N",20.41164
11391,"11392","Capture",11,5,2022,"SAV","E","NO","F",0.5,0.5,42,"c(527617.5218",239.341605741473,160.256510812732,79.0850949287415,105.383198471682,15.7868183255195,93.6753437968437,209.515870946023,"SAV-N",19.050864
11405,"11406","Capture",11,5,2022,"SAV","E","NO","M",0.5,0.5,35,"c(525306.6425",239.632030208362,164.139015157474,75.493015050888,94.3083037868201,15.0335099414515,92.4667008491232,216.217306611274,"SAV-N",15.87572
1130,".","Capture",11,21,2011,"ES",NA,"NO","F",0.5,0.5,37,"c(652566.0411",167.211240413599,167.211240413599,0,138.521213795058,3.64429058879614,26.239052590914,86.2520886422971,"ES",16.782904
1149,"1150","Capture",11,21,2011,"ES",NA,"NO","F",0.5,0.5,45,"c(654670.6714",145.600360897894,145.600360897894,0,113.516821173544,3.75374245643616,19.5836785859428,70.2630372843705,"ES",20.41164
1152,"1153.1","Capture",11,21,2011,"ES",NA,"NO","M",0.5,0.5,36,"c(654588.5417",145.600360897894,145.600360897894,0,113.516821173544,3.75374245643616,19.5836785859428,70.2630372843705,"ES",16.329312
1253,"1254","Capture",11,21,2011,"ES",NA,"NO","M",0.5,0.5,53,"c(652690.1346",157.682842800627,157.682842800627,0,126.532926991815,4.00527275167405,21.6016949554905,84.3092966900731,"ES",24.040376
1265,"1266","Capture",11,21,2011,"ES",NA,"NO","M",0.5,0.5,40,"c(652807.5402",157.682842800627,157.682842800627,0,126.532926991815,4.00527275167405,21.6016949554905,84.3092966900731,"ES",18.14368
1269,"1270","Capture",11,21,2011,"ES",NA,"NO","F",0.5,0.5,39,"c(650930.7354",198.740890529007,198.740890529007,0,172.342339348048,4.15856818854808,27.7268043163931,99.5870914405968,"ES",17.690088
1285,"1286","Capture",11,21,2011,"ES",NA,"NO","M",0.5,0.5,36,"c(654244.0517",145.600360897894,145.600360897894,0,113.516821173544,3.75374245643616,19.5836785859428,70.2630372843705,"ES",16.329312
1287,"1288","Capture",11,21,2011,"ES",NA,"NO","F",0.5,0.5,36,"c(654244.0517",145.600360897894,145.600360897894,0,113.516821173544,3.75374245643616,19.5836785859428,70.2630372843705,"ES",16.329312
1293,"1294","Capture",11,21,2011,"ES",NA,"NO","M",0.5,0.5,43,"c(654244.0517",145.600360897894,145.600360897894,0,113.516821173544,3.75374245643616,19.5836785859428,70.2630372843705,"ES",19.504456
1343,"1344","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,50,"c(651379.2311",172.194387896277,172.194387896277,0,140.193456023757,4.72691236576066,19.1967897806317,92.8538635331206,"ES",22.6796
1349,"1350","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,42,"c(652227.0329",196.663512756044,196.663512756044,0,164.659164179975,3.40027445554733,21.9724420827915,79.729871265321,"ES",19.050864
1385,"1386","Capture",11,22,2011,"ES",NA,"NO","M",0.5,0.5,42,"c(649352.3934",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",19.050864
1416,"1417","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,44,"c(647727.3974",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",19.958048
1418,"1419","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,53,"c(647727.3974",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",24.040376
1420,"1421","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,51,"c(647727.3974",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",23.133192
1430,"1431","Capture",11,22,2011,"ES",NA,"NO","M",0.5,0.5,38,"c(647727.3974",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",17.236496
1489,"1488","Capture",11,22,2011,"ES",NA,"NO","M",0.5,0.5,41,"c(647465.4533",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",18.597272
1490,"1491","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,52,"c(647465.4533",193.959983868292,193.959983868292,0,162.410995916231,5.0856201974675,18.9836568832398,99.6227892106399,"ES",23.586784
1506,"1507","Capture",11,22,2011,"ES",NA,"NO","F",0.5,0.5,34,"c(649378.3545",186.883728793051,186.883728793051,0,150.945787043936,5.43053286429494,19.9509881138802,91.2087269793265,"ES",15.422128
1514,"1515","Capture",11,22,2011,"ES",NA,"NO","M",0.5,0.5,45,"c(649378.3545",186.883728793051,186.883728793051,0,150.945787043936,5.43053286429494,19.9509881138802,91.2087269793265,"ES",20.41164
31,"32","Capture",10,24,2011,"SR",NA,"NO","M",0.5,0.5,36,"c(614903.1487",88.1931111109879,88.1931111109879,0,54.2132678595808,2.69366223365068,23.2401689952239,46.7524953130633,"SR",16.329312
85,"86","Capture",10,25,2011,"SR",NA,"NO","F",0.5,0.5,38,"c(616647.8075",92.9324784263445,92.9324784263445,0,56.3573176752252,2.42545141838491,20.4960510879755,45.4012951913755,"SR",17.236496
91,"92","Capture",10,25,2011,"SR",NA,"NO","F",0.5,0.5,46,"c(616647.8075",92.9324784263445,92.9324784263445,0,56.3573176752252,2.42545141838491,20.4960510879755,45.4012951913755,"SR",20.865232
99,"100","Capture",10,25,2011,"SR",NA,"NO","F",0.5,0.5,37,"c(616647.8075",92.9324784263445,92.9324784263445,0,56.3573176752252,2.42545141838491,20.4960510879755,45.4012951913755,"SR",16.782904
166,"167","Capture",10,25,2011,"SR",NA,"NO","M",0.5,0.5,50,"c(611515.3521",80.2447478873655,80.2447478873655,0,46.3955907160416,3.18710087053478,23.8884923835285,53.4541559428908,"SR",22.6796
379,"380","Capture",10,27,2011,"BV",NA,"NO","F",0.5,0.5,37,"c(555803.5814",134.06556135416,134.06556135416,0,117.024879771052,4.6625690634828,33.9443222866393,72.7078187440056,"BV",16.782904
432,"433","Capture",10,27,2011,"BV",NA,"NO","M",0.5,0.5,43,"c(554966.2364",112.786956012249,112.786956012249,0,96.8990159328095,5.42024287534878,27.9534186124802,60.8637455450371,"BV",19.504456
497,"498","Capture",10,27,2011,"BV",NA,"NO","M",0.5,0.5,48,"c(554621.4422",116.615077018738,116.615077018738,0,102.176947913133,5.55113252159208,30.7905588429421,67.771826912649,"BV",21.772416
2103,"2104","Capture",11,9,2012,"ES",NA,"NO","M",0.5,0.5,46,"c(653496.3306",131.895762059255,102.102512690588,29.7932493686676,69.3626260365126,5.28654506104067,86.8760489150882,128.043947766069,"ES",20.865232
2111,"2110","Capture",11,9,2012,"ES",NA,"NO","M",0.5,0.5,57,"c(653496.3306",131.895762059255,102.102512690588,29.7932493686676,69.3626260365126,5.28654506104067,86.8760489150882,128.043947766069,"ES",25.854744
2132,"2133","Capture",11,9,2012,"ES",NA,"NO","F",0.5,0.5,45,"c(653951.9574",131.895762059255,102.102512690588,29.7932493686676,69.3626260365126,5.28654506104067,86.8760489150882,128.043947766069,"ES",20.41164
2137,"2136","Capture",11,9,2012,"ES",NA,"NO","M",0.5,0.5,26,"c(653951.9574",131.895762059255,102.102512690588,29.7932493686676,69.3626260365126,5.28654506104067,86.8760489150882,128.043947766069,"ES",11.793392
2148,"2149","Capture",11,9,2012,"ES",NA,"NO","M",0.5,0.5,28,"c(654986.9729",118.960281327832,101.715349585167,17.2449317426653,64.9306959069799,4.07650892413221,90.4268632307649,126.563124966822,"ES",12.700576
2246,"2247","Capture",11,9,2012,"ES",NA,"NO","M",0.5,0.5,40,"c(654514.6023",135.041122113747,109.725691983884,25.3154301298636,70.4887234475464,3.52829301543534,79.9649023488164,118.834703038097,"ES",18.14368
2260,"2261","Capture",11,10,2012,"ES",NA,"NO","M",0.5,0.5,47,"c(651554.7946",156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",21.318824
2275,"2276","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,41,"c(653277.4817",152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",18.597272
2290,"2292","Capture",11,10,2012,"ES",NA,"NO","M",0.5,0.5,36,"c(653277.4817",152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",16.329312
2306,"2299","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,41,"c(653277.4817",152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",18.597272
2319,"2320","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,34,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,"ES",15.422128
2321,"2322","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,41,"c(652142.0656",177.783560149372,131.309794537723,46.4737656116486,89.6763930886518,9.71982878050766,73.7343692108989,119.356208314421,"ES",18.597272
2338,"2339","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,38,"c(651220.0368",174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,"ES",17.236496
2340,"2341","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,36,"c(651220.0368",174.293656517984,126.126240720274,48.1674157977105,94.8706325544627,16.1615769991768,78.010003970936,129.417799942021,"ES",16.329312
2358,"2359","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,42,"c(647336.8874",142.553398071788,101.748498915695,40.8048991560936,83.222959782579,21.9339978677453,95.7576897558756,150.248334205826,"ES",19.050864
2360,"2361","Capture",11,10,2012,"ES",NA,"NO","M",0.5,0.5,44,"c(647336.8874",142.553398071788,101.748498915695,40.8048991560936,83.222959782579,21.9339978677453,95.7576897558756,150.248334205826,"ES",19.958048
2396,"2394","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,35,"c(652143.0796",152.599934731843,114.182358538033,38.4175761938095,78.4597406172251,6.46106199212954,78.5263329790905,122.92443111274,"ES",15.87572
2399,"2400","Capture",11,10,2012,"ES",NA,"NO","F",0.5,0.5,41,"c(651477.4704",156.010466680484,112.877902016597,43.1325646638871,84.5190398666236,13.2742255977573,84.3645160677843,133.105689077194,"ES",18.597272
1587,"1588","Capture",10,26,2012,"SR",NA,"NO","F",0.5,0.5,34,"c(616251.937",123.978828072548,74.8217190504075,49.265646405518,60.0105324909091,14.4596591107547,91.7588023394347,139.489427965134,"SR",15.422128
1609,"1610","Capture",10,26,2012,"SR",NA,"NO","F",0.5,0.5,34,"c(615218.2978",123.978828072548,74.8217190504075,49.265646405518,60.0105324909091,14.4596591107547,91.7588023394347,139.489427965134,"SR",15.422128
